power,Ws,relay,temperature,time
0,0,True,24.8,2022-12-23 08:53:33.430001
1167.9,344.8,True,24.8,2022-12-23 08:53:34.009857
1228.6,1227.3,True,24.8,2022-12-23 08:53:34.582369
283.7,97.8,True,24.8,2022-12-23 08:53:35.151479
283.7,0,True,24.8,2022-12-23 08:53:35.717780
283.7,0,True,24.8,2022-12-23 08:53:36.289140
283.7,0,True,24.8,2022-12-23 08:53:36.857235
283.7,0,True,24.8,2022-12-23 08:53:37.422293
0,0,True,24.8,2022-12-23 08:53:37.984084
0,0,True,24.8,2022-12-23 08:53:38.554907
0,0,True,24.8,2022-12-23 08:53:39.117947
0,0,True,24.8,2022-12-23 08:53:39.690019
0,0,True,24.8,2022-12-23 08:53:40.271460
0,0,True,24.8,2022-12-23 08:53:40.849652
0,0,True,24.8,2022-12-23 08:53:41.459566
0,0,True,24.8,2022-12-23 08:53:42.023949
0,0,True,24.8,2022-12-23 08:53:42.591090
0,0,True,24.8,2022-12-23 08:53:43.162967
0,0,True,24.8,2022-12-23 08:53:43.734904
0,0,True,24.8,2022-12-23 08:53:44.297716
0,0,True,24.8,2022-12-23 08:53:44.877436
0,0,True,24.8,2022-12-23 08:53:45.478143
0,0,True,24.8,2022-12-23 08:53:46.046784
0,0,True,24.8,2022-12-23 08:53:46.618182
0,0,True,24.8,2022-12-23 08:53:47.262901
0,0,True,24.8,2022-12-23 08:53:47.860873
0,0,True,24.8,2022-12-23 08:53:48.440250
0,0,True,24.8,2022-12-23 08:53:49.018059
0,0,True,24.8,2022-12-23 08:53:49.618494
0,0,True,24.8,2022-12-23 08:53:50.175866
0,0,True,24.8,2022-12-23 08:53:50.744762
0,0,True,24.8,2022-12-23 08:53:51.311276
0,0,True,24.8,2022-12-23 08:53:51.877888
0,0,True,24.8,2022-12-23 08:53:52.438355
0,0,True,24.8,2022-12-23 08:53:53.000236
0,0,True,24.8,2022-12-23 08:53:53.560186
0,0,True,24.8,2022-12-23 08:53:54.138067
0,0,True,24.8,2022-12-23 08:53:54.699901
0,0,True,24.8,2022-12-23 08:53:55.261473
0,0,True,24.8,2022-12-23 08:53:55.817386
0,0,True,24.8,2022-12-23 08:53:56.397655
0,0,True,24.8,2022-12-23 08:53:56.998866
0,0,True,24.8,2022-12-23 08:53:57.579838
0,0,True,24.8,2022-12-23 08:53:58.178252
0,0,True,24.8,2022-12-23 08:53:58.780035
0,0,True,24.8,2022-12-23 08:53:59.347763
0,0,True,24.8,2022-12-23 08:53:59.917557
0,0,True,24.8,2022-12-23 08:54:00.480407
0,0,True,24.8,2022-12-23 08:54:01.037984
0,0,True,24.8,2022-12-23 08:54:01.657741
0,0,True,24.8,2022-12-23 08:54:02.449439
0,0,True,24.8,2022-12-23 08:54:03.017273
0,0,True,24.8,2022-12-23 08:54:03.600410
0,0,True,24.8,2022-12-23 08:54:04.176775
0,0,True,24.8,2022-12-23 08:54:04.740144
0,0,True,24.8,2022-12-23 08:54:05.311400
0,0,True,24.8,2022-12-23 08:54:05.875226
0,0,True,24.8,2022-12-23 08:54:06.439055
0,0,True,24.8,2022-12-23 08:54:07.002399
0,0,True,24.8,2022-12-23 08:54:07.562601
0,0,True,24.8,2022-12-23 08:54:08.125157
0,0,True,24.8,2022-12-23 08:54:08.705386
0,0,True,25,2022-12-23 08:54:09.298808
0,0,True,25,2022-12-23 08:54:09.861664
0,0,True,25,2022-12-23 08:54:10.443316
0,0,True,25,2022-12-23 08:54:11.039638
0,0,True,25,2022-12-23 08:54:11.603731
0,0,True,25,2022-12-23 08:54:12.176501
0,0,True,25,2022-12-23 08:54:12.739298
0,0,True,25,2022-12-23 08:54:13.316267
0,0,True,25,2022-12-23 08:54:13.900186
0,0,True,25,2022-12-23 08:54:14.460466
0,0,True,25,2022-12-23 08:54:15.029475
0,0,True,25,2022-12-23 08:54:15.596593
0,0,True,25,2022-12-23 08:54:16.161631
0,0,True,25,2022-12-23 08:54:16.794951
0,0,True,25,2022-12-23 08:54:17.469195
0,0,True,25,2022-12-23 08:54:18.037861
0,0,True,25,2022-12-23 08:54:18.619632
0,0,True,24.9,2022-12-23 08:54:19.184000
0,0,True,24.9,2022-12-23 08:54:19.761108
0,0,True,24.9,2022-12-23 08:54:20.336172
0,0,True,24.9,2022-12-23 08:54:20.906170
0,0,True,24.9,2022-12-23 08:54:21.480834
0,0,True,24.9,2022-12-23 08:54:22.076385
0,0,True,24.9,2022-12-23 08:54:22.637706
0,0,True,24.9,2022-12-23 08:54:23.207747
0,0,True,24.9,2022-12-23 08:54:23.763712
0,0,True,24.9,2022-12-23 08:54:24.324968
0,0,True,24.9,2022-12-23 08:54:24.906600
0,0,True,24.9,2022-12-23 08:54:25.503510
0,0,True,24.9,2022-12-23 08:54:26.099718
0,0,True,24.9,2022-12-23 08:54:26.670067
0,0,True,24.9,2022-12-23 08:54:27.236736
0,0,True,24.9,2022-12-23 08:54:27.817026
0,0,True,24.9,2022-12-23 08:54:28.376733
0,0,True,24.9,2022-12-23 08:54:28.945386
0,0,True,25,2022-12-23 08:54:29.511120
0,0,True,25,2022-12-23 08:54:30.078894
0,0,True,25,2022-12-23 08:54:30.641912
0,0,True,25,2022-12-23 08:54:31.215249
0,0,True,25,2022-12-23 08:54:31.805863
0,0,True,25,2022-12-23 08:54:32.406125
0,0,True,25,2022-12-23 08:54:32.985435
0,0,True,25,2022-12-23 08:54:33.565472
0,0,True,25,2022-12-23 08:54:34.159264
0,0,True,25,2022-12-23 08:54:34.710687
0,0,True,25,2022-12-23 08:54:35.280295
0,0,True,25,2022-12-23 08:54:35.848159
0,0,True,25,2022-12-23 08:54:36.439522
0,0,True,25,2022-12-23 08:54:37.000686
0,0,True,25,2022-12-23 08:54:37.571403
0,0,True,25,2022-12-23 08:54:38.149480
0,0,True,25,2022-12-23 08:54:38.712660
0,0,True,25,2022-12-23 08:54:39.297372
0,0,True,25,2022-12-23 08:54:39.858653
0,0,True,25,2022-12-23 08:54:40.420529
0,0,True,25,2022-12-23 08:54:40.986064
0,0,True,25,2022-12-23 08:54:41.564694
0,0,True,25,2022-12-23 08:54:42.124424
0,0,True,25,2022-12-23 08:54:42.702020
